"week","tweets","tweets.cum","date","state.abb","Commodity","progress.NASS","tweets.tot","tweets.fit","fit.deriv2","tweets.cum.sub","progress.twitter","crop","wk.buffer.start","wk.buffer.end"
19,11,41,2017-05-14,"SD","CORN",77,48,39.4259507024808,-5.87309790891161,40,90.9090909090909,"corn",5,3
20,1,42,2017-05-21,"SD","CORN",88,48,44.8758938598542,-3.29633334497301,41,93.1818181818182,"corn",5,3
21,3,45,2017-05-28,"SD","CORN",95,48,46.9536172058582,-1.27015853422845,44,100,"corn",5,3
22,0,45,2017-06-04,"SD","CORN",99,48,47.6599957072172,-0.431817473175192,44,100,"corn",5,3
11,0,1,NA,"SD",NA,NA,48,0.0243269804960699,0.0315157205498014,0,0,"corn",5,4
12,0,1,NA,"SD",NA,NA,48,0.075912294552082,0.0980276315946283,0,0,"corn",5,4
13,0,1,NA,"SD",NA,NA,48,0.236345287880317,0.30213767476654,0,0,"corn",5,4
14,0,1,2017-04-09,"SD","CORN",0,48,0.73066784869593,0.90517079663906,0,0,"corn",5,4
15,1,2,2017-04-16,"SD","CORN",0,48,2.21101981978849,2.48449233645393,1,2.22222222222222,"corn",5,4
16,4,6,2017-04-23,"SD","CORN",3,48,6.2914140046591,5.23365110096327,5,11.1111111111111,"corn",5,4
17,8,14,2017-04-30,"SD","CORN",7,48,15.3737807182476,4.87320945279174,13,28.8888888888889,"corn",5,4
18,16,30,2017-05-07,"SD","CORN",32,48,28.5824511877287,-2.86443436018742,29,64.4444444444444,"corn",5,4
19,11,41,2017-05-14,"SD","CORN",77,48,39.4259507024808,-5.87309790891161,40,88.8888888888889,"corn",5,4
20,1,42,2017-05-21,"SD","CORN",88,48,44.8758938598542,-3.29633334497301,41,91.1111111111111,"corn",5,4
21,3,45,2017-05-28,"SD","CORN",95,48,46.9536172058582,-1.27015853422845,44,97.7777777777778,"corn",5,4
22,0,45,2017-06-04,"SD","CORN",99,48,47.6599957072172,-0.431817473175192,44,97.7777777777778,"corn",5,4
23,1,46,NA,"SD",NA,NA,48,47.890632109022,-0.14093381182234,45,100,"corn",5,4
11,0,1,NA,"SD",NA,NA,48,0.0243269804960699,0.0315157205498014,0,0,"corn",5,5
12,0,1,NA,"SD",NA,NA,48,0.075912294552082,0.0980276315946283,0,0,"corn",5,5
13,0,1,NA,"SD",NA,NA,48,0.236345287880317,0.30213767476654,0,0,"corn",5,5
14,0,1,2017-04-09,"SD","CORN",0,48,0.73066784869593,0.90517079663906,0,0,"corn",5,5
15,1,2,2017-04-16,"SD","CORN",0,48,2.21101981978849,2.48449233645393,1,2.17391304347826,"corn",5,5
16,4,6,2017-04-23,"SD","CORN",3,48,6.2914140046591,5.23365110096327,5,10.8695652173913,"corn",5,5
17,8,14,2017-04-30,"SD","CORN",7,48,15.3737807182476,4.87320945279174,13,28.2608695652174,"corn",5,5
18,16,30,2017-05-07,"SD","CORN",32,48,28.5824511877287,-2.86443436018742,29,63.0434782608696,"corn",5,5
19,11,41,2017-05-14,"SD","CORN",77,48,39.4259507024808,-5.87309790891161,40,86.9565217391304,"corn",5,5
20,1,42,2017-05-21,"SD","CORN",88,48,44.8758938598542,-3.29633334497301,41,89.1304347826087,"corn",5,5
21,3,45,2017-05-28,"SD","CORN",95,48,46.9536172058582,-1.27015853422845,44,95.6521739130435,"corn",5,5
22,0,45,2017-06-04,"SD","CORN",99,48,47.6599957072172,-0.431817473175192,44,95.6521739130435,"corn",5,5
23,1,46,NA,"SD",NA,NA,48,47.890632109022,-0.14093381182234,45,97.8260869565217,"corn",5,5
24,1,47,NA,"SD",NA,NA,48,47.9649351491258,-0.0453961755716975,46,100,"corn",5,5
17,0,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,0,0,"corn",0,0
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,5,27.7777777777778,"corn",0,0
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,11,61.1111111111111,"corn",0,0
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,18,100,"corn",0,0
17,0,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,0,0,"corn",0,1
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,5,20.8333333333333,"corn",0,1
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,11,45.8333333333333,"corn",0,1
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,18,75,"corn",0,1
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,24,100,"corn",0,1
17,0,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,0,0,"corn",0,2
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,5,19.2307692307692,"corn",0,2
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,11,42.3076923076923,"corn",0,2
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,18,69.2307692307692,"corn",0,2
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,24,92.3076923076923,"corn",0,2
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,26,100,"corn",0,2
17,0,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,0,0,"corn",0,3
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,5,17.8571428571429,"corn",0,3
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,11,39.2857142857143,"corn",0,3
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,18,64.2857142857143,"corn",0,3
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,24,85.7142857142857,"corn",0,3
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,26,92.8571428571429,"corn",0,3
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,28,100,"corn",0,3
17,0,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,0,0,"corn",0,4
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,5,17.2413793103448,"corn",0,4
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,11,37.9310344827586,"corn",0,4
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,18,62.0689655172414,"corn",0,4
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,24,82.7586206896552,"corn",0,4
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,26,89.6551724137931,"corn",0,4
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,28,96.551724137931,"corn",0,4
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,29,100,"corn",0,4
17,0,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,0,0,"corn",0,5
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,5,17.2413793103448,"corn",0,5
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,11,37.9310344827586,"corn",0,5
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,18,62.0689655172414,"corn",0,5
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,24,82.7586206896552,"corn",0,5
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,26,89.6551724137931,"corn",0,5
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,28,96.551724137931,"corn",0,5
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,29,100,"corn",0,5
25,0,40,NA,"WI",NA,NA,40,39.5428135558289,-0.209727050070083,29,100,"corn",0,5
16,0,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,0,0,"corn",1,0
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,4,18.1818181818182,"corn",1,0
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,9,40.9090909090909,"corn",1,0
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,15,68.1818181818182,"corn",1,0
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,22,100,"corn",1,0
16,0,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,0,0,"corn",1,1
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,4,14.2857142857143,"corn",1,1
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,9,32.1428571428571,"corn",1,1
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,15,53.5714285714286,"corn",1,1
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,22,78.5714285714286,"corn",1,1
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,28,100,"corn",1,1
16,0,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,0,0,"corn",1,2
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,4,13.3333333333333,"corn",1,2
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,9,30,"corn",1,2
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,15,50,"corn",1,2
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,22,73.3333333333333,"corn",1,2
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,28,93.3333333333333,"corn",1,2
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,30,100,"corn",1,2
16,0,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,0,0,"corn",1,3
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,4,12.5,"corn",1,3
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,9,28.125,"corn",1,3
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,15,46.875,"corn",1,3
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,22,68.75,"corn",1,3
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,28,87.5,"corn",1,3
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,30,93.75,"corn",1,3
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,32,100,"corn",1,3
16,0,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,0,0,"corn",1,4
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,4,12.1212121212121,"corn",1,4
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,9,27.2727272727273,"corn",1,4
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,15,45.4545454545455,"corn",1,4
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,22,66.6666666666667,"corn",1,4
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,28,84.8484848484848,"corn",1,4
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,30,90.9090909090909,"corn",1,4
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,32,96.969696969697,"corn",1,4
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,33,100,"corn",1,4
16,0,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,0,0,"corn",1,5
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,4,12.1212121212121,"corn",1,5
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,9,27.2727272727273,"corn",1,5
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,15,45.4545454545455,"corn",1,5
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,22,66.6666666666667,"corn",1,5
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,28,84.8484848484848,"corn",1,5
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,30,90.9090909090909,"corn",1,5
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,32,96.969696969697,"corn",1,5
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,33,100,"corn",1,5
25,0,40,NA,"WI",NA,NA,40,39.5428135558289,-0.209727050070083,33,100,"corn",1,5
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",2,0
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,18.5185185185185,"corn",2,0
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,33.3333333333333,"corn",2,0
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,51.8518518518519,"corn",2,0
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,74.0740740740741,"corn",2,0
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,100,"corn",2,0
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",2,1
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,15.1515151515152,"corn",2,1
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,27.2727272727273,"corn",2,1
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,42.4242424242424,"corn",2,1
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,60.6060606060606,"corn",2,1
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,81.8181818181818,"corn",2,1
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,100,"corn",2,1
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",2,2
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,14.2857142857143,"corn",2,2
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,25.7142857142857,"corn",2,2
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,40,"corn",2,2
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,57.1428571428571,"corn",2,2
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,77.1428571428571,"corn",2,2
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,94.2857142857143,"corn",2,2
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,100,"corn",2,2
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",2,3
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,13.5135135135135,"corn",2,3
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,24.3243243243243,"corn",2,3
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,37.8378378378378,"corn",2,3
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,54.0540540540541,"corn",2,3
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,72.972972972973,"corn",2,3
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,89.1891891891892,"corn",2,3
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,94.5945945945946,"corn",2,3
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,37,100,"corn",2,3
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",2,4
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,13.1578947368421,"corn",2,4
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,23.6842105263158,"corn",2,4
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,36.8421052631579,"corn",2,4
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,52.6315789473684,"corn",2,4
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,71.0526315789474,"corn",2,4
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,86.8421052631579,"corn",2,4
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,92.1052631578947,"corn",2,4
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,37,97.3684210526316,"corn",2,4
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,38,100,"corn",2,4
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",2,5
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,13.1578947368421,"corn",2,5
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,23.6842105263158,"corn",2,5
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,36.8421052631579,"corn",2,5
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,52.6315789473684,"corn",2,5
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,71.0526315789474,"corn",2,5
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,86.8421052631579,"corn",2,5
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,92.1052631578947,"corn",2,5
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,37,97.3684210526316,"corn",2,5
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,38,100,"corn",2,5
25,0,40,NA,"WI",NA,NA,40,39.5428135558289,-0.209727050070083,38,100,"corn",2,5
14,0,2,2017-04-09,"WI","CORN",0,40,1.69105515795573,0.704089272696944,0,0,"corn",3,0
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",3,0
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,18.5185185185185,"corn",3,0
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,33.3333333333333,"corn",3,0
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,51.8518518518519,"corn",3,0
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,74.0740740740741,"corn",3,0
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,100,"corn",3,0
14,0,2,2017-04-09,"WI","CORN",0,40,1.69105515795573,0.704089272696944,0,0,"corn",3,1
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",3,1
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,15.1515151515152,"corn",3,1
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,27.2727272727273,"corn",3,1
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,42.4242424242424,"corn",3,1
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,60.6060606060606,"corn",3,1
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,81.8181818181818,"corn",3,1
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,100,"corn",3,1
14,0,2,2017-04-09,"WI","CORN",0,40,1.69105515795573,0.704089272696944,0,0,"corn",3,2
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",3,2
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,14.2857142857143,"corn",3,2
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,25.7142857142857,"corn",3,2
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,40,"corn",3,2
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,57.1428571428571,"corn",3,2
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,77.1428571428571,"corn",3,2
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,94.2857142857143,"corn",3,2
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,100,"corn",3,2
14,0,2,2017-04-09,"WI","CORN",0,40,1.69105515795573,0.704089272696944,0,0,"corn",3,3
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",3,3
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,13.5135135135135,"corn",3,3
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,24.3243243243243,"corn",3,3
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,37.8378378378378,"corn",3,3
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,54.0540540540541,"corn",3,3
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,72.972972972973,"corn",3,3
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,89.1891891891892,"corn",3,3
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,94.5945945945946,"corn",3,3
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,37,100,"corn",3,3
14,0,2,2017-04-09,"WI","CORN",0,40,1.69105515795573,0.704089272696944,0,0,"corn",3,4
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",3,4
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,13.1578947368421,"corn",3,4
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,23.6842105263158,"corn",3,4
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,36.8421052631579,"corn",3,4
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,52.6315789473684,"corn",3,4
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,71.0526315789474,"corn",3,4
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,86.8421052631579,"corn",3,4
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,92.1052631578947,"corn",3,4
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,37,97.3684210526316,"corn",3,4
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,38,100,"corn",3,4
14,0,2,2017-04-09,"WI","CORN",0,40,1.69105515795573,0.704089272696944,0,0,"corn",3,5
15,0,2,2017-04-16,"WI","CORN",0,40,3.23295487017875,1.18309971922102,0,0,"corn",3,5
16,5,7,2017-04-23,"WI","CORN",1,40,5.96195686021836,1.69108888056512,5,13.1578947368421,"corn",3,5
17,4,11,2017-04-30,"WI","CORN",5,40,10.3463246947049,1.75818174565193,9,23.6842105263158,"corn",3,5
18,5,16,2017-05-07,"WI","CORN",15,40,16.4013158932444,0.826830814504724,14,36.8421052631579,"corn",3,5
19,6,22,2017-05-14,"WI","CORN",48,40,23.2245748579026,-0.745761946511693,20,52.6315789473684,"corn",3,5
20,7,29,2017-05-21,"WI","CORN",65,40,29.3553804276675,-1.7353447161208,27,71.0526315789474,"corn",3,5
21,6,35,2017-05-28,"WI","CORN",77,40,33.8398950836255,-1.71260166675832,33,86.8421052631579,"corn",3,5
22,2,37,2017-06-04,"WI","CORN",91,40,36.6506717733342,-1.21332698402288,35,92.1052631578947,"corn",3,5
23,2,39,2017-06-11,"WI","CORN",96,40,38.2454250241739,-0.726794872903342,37,97.3684210526316,"corn",3,5
24,1,40,NA,"WI",NA,NA,40,39.0995069008775,-0.399190568674024,38,100,"corn",3,5
25,0,40,NA,"WI",NA,NA,40,39.5428135558289,-0.209727050070083,38,100,"corn",3,5
13,0,2,NA,"WI",NA,NA,40,0.867192003369006,0.385426381212973,0,0,"corn",4,0
14,0,2,2017-04-09,"WI","CORN",0,40,1.69105515795573,0.704089272696944,0,0,"corn",4,0
